adult,genre_ids,original_title,popularity,vote_average,vote_count,release_date,genre
False,"[18, 28, 12, 53, 9648, 14]",动物世界,11.803,7.2,187,2018-06-29,action
False,"[27, 35, 28]",An Hour To Kill,2.11,2.5,2,2018-06-12,action
False,"[28, 878]",Apocalypse Rising,4.226,3.9,8,2018-06-12,action
False,"[16, 28, 35, 27]",Chuck Steel: Night of the Trampires,3.491,7.3,10,2018-06-12,action
False,"[18, 35, 28]",陈翔六点半之铁头无敌,0.6,7.7,3,2018-06-11,action
False,"[16, 28, 12, 14]",曇天に笑う＜外伝＞～宿命、双頭の風魔～,10.089,9.5,4,2018-06-09,action
False,"[878, 28, 53]",Astro,4.509,4.4,18,2018-06-08,action
False,"[28, 18]",Chasing Bullitt,3.59,6.0,5,2018-06-08,action
False,"[28, 10752, 18]",Решение о ликвидации,1.688,5.0,3,2018-06-07,action
False,"[28, 18, 10749]",Warfighter,2.775,6.2,5,2018-06-06,action
False,"[28, 80, 18]",காலா,5.48,6.8,55,2018-06-07,action
False,"[28, 12, 878, 53]",Jurassic World: Fallen Kingdom,50.494,6.6,10193,2018-06-22,action
False,"[35, 28]",Don't Get Caught,3.35,5.0,3,2018-06-05,action
False,"[28, 12, 16, 10751]",Incredibles 2,57.518,7.5,11814,2018-06-14,action
False,"[28, 53, 9648]",Escape Plan 2: Hades,26.878,5.1,1253,2018-06-05,action
False,"[80, 35, 28]",Ocean's Eight,29.598,7.0,7604,2018-06-07,action
False,"[28, 18]",Nitishastra,0.6,4.7,2,2018-06-04,action
False,[28],Enter the Fire,2.567,5.0,1,2018-06-01,action
False,"[28, 35, 53]",Best F(r)iends: Volume 2,5.238,5.8,37,2018-06-01,action
False,[28],OVER DRIVE,3.941,5.8,9,2018-06-01,action
False,[28],Officer,0.946,4.3,3,2018-06-01,action
False,"[28, 35, 27]",Swamp Zombies 2,2.744,6.1,4,2018-06-01,action
False,"[28, 18]",Bhavesh Joshi Superhero,5.08,7.4,33,2018-06-01,action
False,"[80, 28, 9648]",Wolfsland – Irrlichter,0.6,7.0,5,2018-05-31,action
False,"[28, 80]",ದಿ ವಿಲನ್,1.711,6.5,6,2018-05-31,action
False,"[35, 28]",Tag,18.604,6.7,2786,2018-05-30,action
False,"[80, 28, 18]",211,13.643,5.4,395,2018-05-30,action
False,"[28, 12, 36]",The Lost Viking,10.295,6.4,149,2018-05-28,action
False,"[80, 28, 18]",Red Army Hooligans,1.887,6.1,8,2018-05-28,action
False,"[27, 28, 878, 10770]",Lake Placid: Legacy,14.901,5.2,120,2018-05-28,action
False,"[28, 18, 14]",And There Were 4,0.939,5.3,3,2018-05-26,action
False,[28],Panchaali,0.6,5.0,1,2018-05-26,action
False,"[28, 14]",封魔纪之赤雷传,0.671,1.0,1,2018-05-25,action
False,"[28, 35]",செம,0.879,2.0,1,2018-05-25,action
False,"[18, 28, 36]",Parmanu: The Story of Pokhran,7.287,7.0,80,2018-05-25,action
False,"[27, 28]",Violator,0.6,6.0,1,2018-05-25,action
False,[28],Fury of the Fist and the Golden Fleece,2.018,4.8,6,2018-05-25,action
False,"[14, 878, 28]",Черновик,12.668,5.3,137,2018-05-25,action
False,"[28, 878, 18]",Occupation,8.295,4.4,173,2018-07-12,action
False,"[28, 18]",నేల టిక్కెట్టు,3.502,4.6,10,2018-05-24,action
False,"[80, 10770, 9648, 28]",Wolfsland - Der steinerne Gast,0.6,7.7,3,2018-05-24,action
False,"[35, 28, 36]",ตุ๊ดตู่กู้ชาติ,1.481,8.0,1,2018-05-24,action
False,"[28, 27]",I Build Your House,0.6,6.3,3,2018-05-24,action
False,"[80, 28, 53]",독전,11.975,7.3,83,2018-05-22,action
False,[28],Praktikum - Der Film,0.84,6.0,1,2018-05-21,action
False,"[878, 28, 27]",The Jurassic Games,10.58,4.7,142,2018-05-21,action
False,"[53, 878, 28]",Hotel Artemis,11.527,6.0,1374,2018-06-07,action
False,"[28, 12, 878, 27, 9648]",仮面ライダーアマゾンズ THE MOVIE 最後ノ審判,2.655,7.3,4,2018-05-19,action
False,"[28, 18]",காளி,1.576,5.3,3,2018-05-18,action
False,"[28, 18, 80]",Fremd,0.6,10.0,1,2018-05-18,action
False,"[28, 53]",Black Water,26.096,5.6,222,2018-05-18,action
False,"[28, 18, 80]",Fremd,0.6,10.0,1,2018-05-18,action
False,[28],黄飞鸿之南北英雄,6.365,6.1,14,2018-05-18,action
False,"[28, 53]",Black Water,26.096,5.6,222,2018-05-18,action
False,"[28, 35]",Carter & June,4.425,5.6,21,2018-05-18,action
False,"[35, 28, 10749]",பாஸ்கர் ஒரு ராஸ்கல்,2.018,5.2,8,2018-05-17,action
False,"[12, 28, 14, 10751]",Journey to the Forbidden Valley,1.589,4.1,4,2018-05-17,action
False,"[35, 28, 18]",Blindsided: The Game,7.747,8.4,53,2018-05-16,action
False,"[28, 18, 36, 53, 10752]",The Angel,9.494,6.7,258,2018-05-15,action
False,"[53, 28]",Fronteras,3.218,7.0,2,2020-03-05,action
False,"[28, 12, 35, 878]",ヒーローママ★リーグ,1.045,9.0,2,2018-05-13,action
False,[28],All the Devil's Men,11.722,5.9,126,2018-05-12,action
False,"[53, 18, 28]",Sandman,0.629,10.0,1,2018-05-12,action
False,"[28, 18, 27, 878]",劇場版 仮面ライダーアマゾンズ Season2 輪廻,2.363,9.0,2,2018-05-12,action
False,"[16, 28, 12]",Troy: The Resurrection of Aeneas,2.003,9.0,1,2018-05-11,action
False,"[28, 878]",Ojos Grises,1.275,5.0,3,2018-05-11,action
False,[28],War Raiders,0.879,5.0,1,2018-05-11,action
False,"[53, 28]",இரும்புத்திரை,4.209,7.1,35,2018-05-11,action
False,"[878, 28, 53]",Higher Power,8.964,5.0,75,2018-05-11,action
False,"[28, 80, 53]",இரவுக்கு ஆயிரம் கண்கள்,4.758,6.8,16,2018-05-11,action
False,"[80, 28]",Big Bad Wolves,0.629,1.0,1,2018-05-10,action
False,"[28, 35, 12]",Deadpool 2,73.988,7.5,15957,2018-05-10,action
False,[28],金三角大营救,1.232,1.0,1,2018-05-10,action
False,"[53, 28, 18]",राज़ी,5.743,7.2,133,2018-05-10,action
False,"[878, 12, 28]",Solo: A Star Wars Story,30.63,6.6,7733,2018-05-15,action
False,"[80, 18, 28]",Oversight,1.4,10.0,1,2018-05-10,action
False,"[28, 18]",Der Staatsfeind,0.668,6.0,2,2018-05-08,action
False,"[28, 16, 878, 10752, 10770]",機動戦士ガンダム THE ORIGIN VI 誕生 赤い彗星,5.568,7.1,19,2018-05-05,action
False,"[16, 12, 28]",デジモンアドベンチャー tri. 第6章「ぼくらの未来」,5.9,6.6,30,2018-05-05,action
False,"[28, 18, 878]",Yesterday's Girl,0.6,5.7,3,2018-05-05,action
False,"[53, 80, 28]",Breaking In,10.761,6.0,600,2018-05-05,action
False,"[28, 18, 27, 878]",劇場版 仮面ライダーアマゾンズ Season1 覚醒,3.233,9.0,2,2018-05-05,action
False,"[28, 878, 53]",Incoming,9.158,4.3,81,2018-05-04,action
False,"[28, 53]",Death Kiss,7.728,5.3,30,2018-05-04,action
False,"[53, 18, 28, 80]",Rust Creek,13.587,6.4,260,2019-01-04,action
False,"[28, 36]",Aithrí,1.326,5.5,6,2018-05-01,action
False,"[878, 16, 18, 28]",コードギアス 反逆のルルーシュⅢ 皇道,3.834,7.1,16,2018-05-01,action
False,"[28, 12, 35, 80]",The Paper-Man,0.6,10.0,1,2018-05-01,action
False,"[28, 12, 878, 14, 35, 27]",Tremors: A Cold Day in Hell,25.225,6.0,348,2018-05-01,action
False,"[28, 12, 14]",Avengers Grimm: Time Wars,17.676,4.8,51,2018-05-01,action
False,"[28, 53]",Darc,12.985,6.2,170,2018-05-01,action
False,"[16, 28, 12, 14]",デスティニーチャイルド,0.6,7.0,1,2018-05-01,action
False,"[16, 28, 10751]",LEGO DC Super Hero Girls: Super-Villain High,7.513,6.8,15,2018-05-01,action
False,"[35, 27, 28, 80]",Daphne & Velma,10.511,6.3,225,2018-04-29,action
False,[28],Heaven and Hell,0.633,1.0,1,2018-04-28,action
False,"[80, 28, 18, 53]",低壓槽,3.155,6.2,9,2018-04-28,action
False,"[14, 28, 12]",战神纪,2.336,5.8,5,2018-04-28,action
False,"[28, 14]",封魔纪之杨戬传,0.645,1.0,1,2018-04-27,action
False,"[35, 28]",பக்கா,1.165,1.0,1,2018-04-27,action
False,[28],నా పేరు సూర్య,4.149,6.4,28,2018-04-27,action
False,[28],The Debt Collector,20.964,5.9,165,2018-06-05,action
False,"[28, 18, 10751, 36, 10402]",බිම්බා දේවී හෙවත් යශෝධරා,0.899,4.0,1,2018-04-26,action
False,"[10752, 28, 12]",Танки,6.508,5.2,33,2018-04-26,action
False,"[28, 14, 878]",Ink & Rain,1.4,3.0,1,2018-04-26,action
False,"[12, 28, 878]",Avengers: Infinity War,190.19,8.3,26999,2018-04-25,action
False,"[878, 28, 12]",Earthy Encounters,0.705,5.0,2,2018-04-22,action
False,"[28, 80, 53]",데스트랩,1.129,1.0,1,2018-04-21,action
False,[28],Ninjak vs. the Valiant Universe,1.576,5.0,3,2018-04-21,action
False,"[27, 28, 14]",Brutal,0.695,10.0,2,2018-04-21,action
False,"[28, 12, 878, 14]",いぬやしき,11.212,7.6,131,2018-04-20,action
False,"[14, 27, 28, 12]",The Wanderers: The Quest of The Demon Hunter,1.4,9.0,3,2018-04-20,action
False,"[28, 27, 53]",Corbin Nash,5.644,4.7,56,2018-04-20,action
False,"[28, 18]",Omertà,0.816,7.8,12,2018-04-20,action
False,"[80, 18, 28]",Crossroads: One Two Jaga,2.883,5.2,11,2018-09-06,action
False,"[35, 9648, 28]",Bro Night,1.4,10.0,2,2018-04-20,action
False,"[18, 28]",Սպիտակ,2.615,6.9,37,2018-11-29,action
False,"[18, 28]",భరత్ అనే నేను,6.087,6.6,46,2018-04-20,action
False,"[28, 12, 35]",تگزاس,0.6,2.5,2,2018-04-18,action
False,"[80, 18, 28]",Hermanos,2.501,7.2,36,2018-04-16,action
False,"[28, 14, 878]",Interstellar Civil War: Shadows of the Empire,2.597,4.0,1,2018-04-15,action
False,"[28, 18]",RISE 7: Sensation,0.669,6.5,2,2018-04-14,action
False,"[16, 80, 9648, 28, 18]",名探偵コナン ゼロの執行人,7.68,6.1,138,2018-04-13,action
False,"[28, 53]",Kabir,0.948,5.5,2,2018-04-13,action
False,"[12, 28, 27]",Республика Z,1.4,5.0,1,2018-04-12,action
False,"[53, 28, 10749]",కృష్ణార్జున యుద్ధం,1.873,4.8,10,2018-04-12,action
False,"[80, 35, 28]",머니백,2.258,5.7,3,2018-04-12,action
False,"[53, 28]",The Assassin's Code,4.974,5.3,26,2018-05-11,action
False,"[28, 16]",Mascarpone,0.941,4.7,3,2018-04-12,action
False,"[28, 53, 18]",Beirut,9.648,6.3,479,2018-04-11,action
False,"[28, 12, 878]",Rampage,47.596,6.4,6367,2018-04-11,action
False,[28],Последний шанс,1.4,7.0,2,2018-04-08,action
False,"[35, 28]",Taxi 5,16.197,5.5,906,2018-04-07,action
False,"[16, 28, 35, 14]",劇場版 SERVAMP -Alice in the Garden-,2.213,6.2,5,2018-04-07,action
False,"[28, 18, 36, 10752]",ਸੂਬੇਦਾਰ  ਜੋਗਿੰਦਰ  ਸਿੰਘ,3.298,8.0,2,2018-04-06,action
False,"[28, 10751]",പരോൾ,1.092,5.4,4,2018-04-06,action
False,"[28, 35, 14, 10749, 10402, 18]",クソ野郎と美しき世界,1.125,3.0,5,2018-04-06,action
False,"[18, 80, 53, 28]",Lazzaro,0.879,4.0,1,2018-04-05,action
False,"[18, 28]",Deep State,0.6,8.0,1,2018-04-05,action
False,"[28, 35]",Partikelir,0.6,6.6,6,2018-04-05,action
False,"[28, 53]",The Hitman Agency,1.243,6.3,6,2018-04-04,action
False,"[28, 80, 18]",Killing Joan,3.751,5.6,9,2018-04-03,action
False,"[27, 28]",4/20 Massacre,6.575,6.1,54,2018-04-03,action
False,"[28, 53]",സ്വാതന്ത്ര്യം അര്‍ദ്ധരാത്രിയില്‍,1.595,7.6,15,2018-03-31,action
False,"[28, 80, 18]",बागी 2,6.591,5.9,47,2018-03-30,action
False,[28],玩命,3.979,1.0,1,2018-03-30,action
False,"[35, 9648, 28]",我说的都是真的,1.189,5.7,3,2018-03-30,action
False,"[28, 80, 18]",Dirty Dead Con Men,0.6,4.0,20,2018-03-30,action
False,"[28, 18]",రంగస్థలం,4.616,7.1,47,2018-03-29,action
False,"[53, 28, 18]",7년의 밤,2.461,6.1,13,2018-03-28,action
False,"[28, 18]",Moving Parts,1.541,8.0,4,2018-03-27,action
False,"[16, 28, 878]",ニンジャバットマン,14.865,5.8,753,2018-06-15,action
False,"[28, 35]",女侠不知火舞 三流女侠,0.6,2.0,1,2018-03-24,action
False,"[28, 18]",পাষাণ,1.4,6.0,1,2018-03-23,action
False,"[28, 18]",Manchi Lakshanalunna Abbayi,0.923,10.0,1,2018-03-23,action
False,"[28, 18, 80]",A Lonely Woman,4.522,6.1,7,2018-03-23,action
False,"[16, 28]",Tick Tock,0.629,10.0,1,2018-03-23,action
False,"[28, 35]","Game Over, Man!",11.819,5.5,843,2018-03-23,action
False,"[28, 18, 10752]",ਸੱਜਣ  ਸਿੰਘ  ਰੰਗਰੂਟ,2.038,6.2,5,2018-03-23,action
False,"[28, 35, 10751]",Shifting Gears,2.88,6.7,10,2018-03-23,action
False,"[28, 18, 12]",曇天に笑う,1.083,6.5,2,2018-03-21,action
False,"[28, 14, 878, 12]",Pacific Rim: Uprising,51.68,6.1,4387,2018-03-21,action
False,"[28, 12]",Mr. Rogers: A War Hero,0.6,4.0,1,2018-03-20,action
False,[28],Ace Walker,1.4,10.0,2,2018-03-18,action
False,"[16, 14, 10751, 28]",映画プリキュアスーパースターズ！,1.639,8.6,4,2018-03-17,action
False,"[80, 18, 53, 28]",Raid,8.297,7.1,79,2018-03-16,action
False,"[28, 10749]",No Line,0.6,8.0,1,2018-03-16,action
False,"[28, 35]",Garlic and Gunpowder,0.993,4.0,1,2018-03-16,action
False,[28],일진,1.347,4.0,1,2018-03-15,action
False,"[878, 28, 16]",Suicide Squad: Hell to Pay,17.767,7.1,529,2018-05-09,action
False,"[28, 80, 18]",Narco Valley,1.96,2.0,1,2018-03-13,action
False,"[28, 18, 80, 53]",Pitbull. Ostatni pies,2.739,5.9,44,2018-03-15,action
False,[28],極闘4之暴殺令,0.6,6.0,1,2018-03-16,action
False,"[28, 878, 18]",Ф.О.Т.О.Г.Р.А.Ф.,1.463,6.8,33,2018-03-11,action
False,"[878, 12, 28]",Ready Player One,61.542,7.6,14099,2018-03-28,action
False,"[28, 878]",劇場版ウルトラマンジード：つなぐゼ！願い！！,5.669,7.6,18,2018-03-10,action
False,"[28, 53, 878]",Upgrade,26.056,7.5,3792,2018-05-31,action
False,"[28, 35, 18, 27, 36, 53]",Sam Body,0.6,10.0,1,2018-03-09,action
False,"[28, 12, 10770]",Tomb Invader,11.03,4.0,51,2018-03-09,action
False,"[10752, 36, 28, 53]",Direniş: Karatay,2.044,5.8,8,2018-03-09,action
False,"[28, 10752]",Point Man,3.635,6.7,14,2018-11-09,action
False,"[28, 35, 18, 14, 10402]",ミュージカル「少女革命ウテナ~白き薔薇のつぼみ~」,1.129,10.0,1,2018-03-08,action
False,"[35, 28, 80]",Gringo,12.75,5.9,656,2018-03-08,action
False,"[80, 28]",KL Special Force,1.458,4.3,6,2018-03-08,action
False,"[28, 80, 53]",Message Man,8.018,5.5,53,2018-03-08,action
False,"[18, 28]",Dirt,9.011,6.2,62,2018-03-07,action
False,"[28, 18]",The Second Coming of Christ,8.295,3.6,4,2018-03-06,action
False,"[28, 27, 878]",Deep Blue Sea 2,15.188,5.1,463,2018-04-17,action
False,"[28, 27, 878]",The Lotus,2.816,4.8,13,2018-03-06,action
False,"[28, 12, 14]",Tomb Raider,29.901,6.4,7173,2018-03-05,action
False,"[28, 12, 878]",仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーゲンムVSレーザー,3.701,7.5,2,2018-03-03,action
False,"[28, 12, 878]",仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーゲンムVSレーザー,3.701,7.5,2,2018-03-03,action
False,"[28, 80, 18, 53]",Death Wish,24.739,6.1,2318,2018-03-02,action
False,"[53, 28, 80, 18, 9648]",Pickings,2.057,6.5,6,2018-03-02,action
False,"[28, 80, 18]",Naakaa,0.6,8.0,1,2018-03-01,action
False,"[12, 14, 28]",За гранью реальности,18.028,5.4,145,2018-03-01,action
False,"[18, 10402, 35, 28]",Benyamin Biang Kerok,0.6,5.5,4,2018-03-01,action
False,"[28, 18]",Kasunduan,0.6,4.0,1,2018-03-01,action
False,"[28, 18, 10402]",ДАРАК ЫРЫ,0.6,4.8,5,2018-03-01,action
False,"[28, 9648]",Fall,0.6,1.0,1,2018-03-01,action
False,"[28, 80, 53]",The Hurricane Heist,16.255,5.7,910,2018-02-28,action
False,"[28, 18, 53]",59 Seconds,1.4,5.5,2,2018-02-27,action
False,"[28, 12, 16, 80, 878]",劇場版Infini-T Force／ガッチャマン さらば友よ,4.921,6.1,5,2018-02-24,action
False,"[80, 18, 28]",Agenda: Payback,4.11,6.0,8,2018-02-23,action
False,"[28, 35]",Fullir Vasar,0.6,4.0,1,2018-02-23,action
False,"[28, 80, 18, 53]",Beast of Burden,12.526,4.5,99,2018-02-23,action
False,[28],Tagaru,1.523,7.9,8,2018-02-23,action
False,[28],Juvva,1.129,5.0,1,2018-02-23,action
False,"[28, 10749, 35]",Chalte Chalte,2.096,6.0,1,2018-02-23,action
False,"[28, 14, 878, 12, 10752]",Рубеж,3.291,5.3,30,2018-02-22,action
False,"[28, 35, 27]",Dream Goblin,0.629,10.0,1,2018-02-22,action
False,"[18, 28, 80]",Kobiety mafii,5.027,5.2,62,2018-02-22,action
False,"[28, 80, 18]",Abducted,4.423,5.3,23,2018-02-21,action
False,"[10752, 28, 18, 53]",به وقت شام,2.964,5.2,15,2018-02-20,action
False,"[28, 14, 16]",Vordum: Price of Death,0.749,7.0,1,2018-02-20,action
False,"[10752, 28, 18, 53]",به وقت شام,2.964,5.2,15,2018-02-20,action
False,"[28, 18]",چهار راه استانبول,1.021,5.4,5,2018-02-20,action
False,"[28, 10752, 18, 53]",Wunderland,9.106,5.6,43,2018-02-19,action
False,"[878, 28, 12]",仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーパラドクスwithポッピー,3.632,7.3,2,2018-02-17,action
False,"[28, 18, 36]",眠狂四郎 The Final,0.6,6.0,1,2018-02-17,action
False,"[28, 53]",अय्यारी,4.329,5.7,42,2018-02-16,action
False,[28],Honor Up,1.729,4.2,10,2018-02-16,action
False,"[28, 12, 14]",西游记·女儿国,18.235,5.5,37,2018-02-16,action
False,"[28, 53, 10752, 18]",红海行动,20.072,7.1,223,2018-02-16,action
False,"[28, 18, 12]",Samson,24.09,5.8,209,2018-02-16,action
False,"[10749, 28, 18]",అ!,2.964,7.0,28,2018-02-16,action
False,"[35, 14, 28, 36]",济公之英雄归位,2.789,1.0,3,2018-02-16,action
False,[28],Veneno,1.673,5.9,16,2018-02-15,action
False,"[28, 35, 10749]",棟篤特工,1.484,5.4,11,2018-02-15,action
False,"[28, 35, 27]",Twinpool,0.6,4.5,3,2018-02-14,action
False,"[28, 53]",골든슬럼버,8.213,7.0,41,2018-02-14,action
False,"[28, 18, 80]",角頭2：王者再起,5.342,5.7,13,2018-02-14,action
False,"[28, 27, 53]",Grindhouse Nightmares,2.598,5.0,4,2018-02-13,action
False,"[28, 36, 14]",The Demon Law,0.83,10.0,1,2018-02-12,action
False,"[878, 16, 18, 28]",コードギアス 反逆のルルーシュⅡ 叛道,6.036,7.1,18,2018-02-10,action
False,"[28, 878]",Precognition,0.6,7.7,3,2018-02-10,action
False,[28],Colores verdaderos,0.6,5.0,2,2018-02-10,action
False,"[28, 878]",Atlantic Rim: Resurrection,3.983,2.6,22,2018-05-11,action
False,"[10749, 28, 18]",कृ,0.6,0.0,1,2018-02-09,action
False,"[28, 35]",கலகலப்பு 2,3.014,4.5,12,2018-02-09,action
False,"[28, 35, 53]",കളി,1.695,8.3,3,2018-02-09,action
False,"[28, 18, 10749]",சொல்லிவிடவா,1.869,7.0,2,2018-02-09,action
False,"[28, 35, 18]",ఇంటిలిజెంట్,1.96,6.6,5,2018-02-09,action
False,"[28, 53]",Samhaara,1.4,5.0,1,2018-02-09,action
False,"[16, 28, 18, 878, 10752, 10749, 10402]",劇場版 マクロスΔ 激情のワルキューレ,6.239,5.8,5,2018-02-09,action
False,"[12, 35, 80, 28, 9648]",조선명탐정: 흡혈괴마의 비밀,4.803,5.4,9,2018-02-08,action
False,[28],Easy Money,0.6,5.0,1,2018-02-06,action
False,"[28, 80, 53]",Accident Man,28.847,6.1,418,2018-02-06,action
False,"[28, 36]",Crossed,0.6,6.0,1,2018-02-05,action
False,"[27, 878, 28, 53]",The Cloverfield Paradox,14.532,5.6,2923,2018-02-04,action
False,"[878, 28, 12]",仮面ライダーエグゼイド　トリロジー　アナザーエンディングー 仮面ライダーブレイブ＆スナイプ,1.888,7.0,2,2018-02-03,action
False,"[27, 28]",Pig Head,0.6,10.0,1,2018-02-03,action
False,[28],టచ్ చెసి చూడూ,2.524,6.1,8,2018-02-02,action
False,"[12, 35, 28]",Oru Nalla Naal Paathu Solren,1.945,4.8,7,2018-02-02,action
False,"[28, 10751]",மதுரவீரன்,0.914,6.0,1,2018-02-02,action
False,"[878, 28, 12]",Wastelander,3.168,4.3,7,2018-02-02,action
False,"[28, 878]",Scorched Earth,11.493,5.4,88,2018-02-02,action
False,"[28, 35, 10749]",ఛలో,2.555,6.6,14,2018-02-02,action
False,"[35, 28, 80]",Kriminālās ekselences fonds,0.979,8.0,6,2018-02-02,action
False,"[28, 18, 53]",吃貨神探之獵獸行動,3.815,7.1,18,2018-02-02,action
False,"[18, 28, 53]",Braven,24.359,6.2,905,2018-02-01,action
False,"[28, 27, 10752, 14]",Adrenochrome,7.178,4.4,7,2018-02-01,action
False,"[14, 16, 28]",El imperio del Dragon,0.882,5.0,1,2018-02-01,action
False,"[14, 28]",염력,16.628,6.1,260,2018-01-31,action
False,"[28, 14, 12]",Ragnarok,1.827,7.0,4,2018-01-31,action
False,"[35, 28, 12]",The National Dystopian Games,0.747,10.0,1,2018-01-30,action
False,"[28, 12, 878]",Black Panther,42.742,7.4,20689,2018-02-13,action
False,"[28, 35, 14, 27]",Apocalipsis Voodoo,2.356,4.5,19,2018-01-27,action
False,"[16, 28, 10749, 14]",新妹魔王の契約者 DEPARTURES,27.59,6.7,9,2018-01-27,action
False,"[28, 18]",Kickboxer: Retaliation,13.948,5.4,259,2018-01-26,action
False,"[28, 53]",ആദി,1.736,5.5,18,2018-01-26,action
False,"[35, 28]",Ölümlü Dünya,5.746,7.2,131,2018-01-26,action
False,"[28, 80, 18]",Django: Sangre de mi sangre,2.173,6.7,25,2018-01-25,action
False,"[80, 28]",Patser,6.655,6.9,85,2018-01-24,action
False,[28],John Rick,0.67,10.0,1,2018-01-21,action
False,"[28, 878]",LADY NINJA ～青い影～,4.467,4.0,1,2018-01-20,action
False,"[16, 878, 28, 35]",フルメタル・パニック！ディレクターズカット版 第３部：「イントゥ・ザ・ブルー」編,2.218,5.0,2,2018-01-20,action
False,"[16, 14, 28, 10751, 27]",La leyenda del Charro Negro,10.247,8.0,143,2018-01-19,action
False,"[28, 35]",Surge of Power: Revenge of the Sequel,1.55,2.0,1,2018-01-19,action
False,"[27, 28, 53, 14]",Mandy,15.438,6.2,1663,2018-09-13,action
False,"[28, 35, 18, 10749]",টোটাল দাদাগিরি,0.827,10.0,1,2018-01-19,action
False,"[28, 35, 10751]",Cruxman,0.6,7.0,1,2018-01-19,action
False,"[28, 80, 18, 53]",Aschhe Abar Shabor,1.121,4.8,4,2018-01-19,action
False,"[28, 12, 27]",7 Guardians of the Tomb,15.748,5.5,175,2018-01-19,action
False,"[35, 28]",Hot Dog,7.838,5.6,89,2018-01-18,action
False,"[28, 53, 80]",Den of Thieves,34.797,6.8,2539,2018-01-18,action
False,"[28, 18, 14, 36, 12]",Скиф,11.382,6.0,101,2018-01-18,action
False,"[80, 28, 35, 53, 18, 9648]",Bad Investigate,1.96,6.6,14,2018-01-18,action
False,"[35, 12, 10751, 28]","Hilfe, ich hab meine Eltern geschrumpft",5.428,5.4,34,2018-01-18,action
False,"[16, 28, 14, 53]",Powerman,1.378,7.0,1,2018-01-18,action
False,[28],英雄本色,5.066,5.8,25,2018-01-18,action
False,"[36, 12, 28]",Nameja gredzens,9.983,6.4,70,2018-01-17,action
False,"[80, 28]",돌아와요 부산항애(愛),1.892,5.3,3,2018-01-17,action
False,[28],Escape from Ensenada,4.733,3.9,11,2018-01-17,action
False,"[10752, 18, 28, 36]",12 Strong,25.29,6.2,2557,2018-01-16,action
False,"[28, 53]",911: Officer Down,3.135,5.0,1,2018-01-16,action
False,"[28, 18, 878]",The Lucky Man,3.19,6.3,8,2018-01-16,action
False,"[16, 878, 28, 35]",フルメタル・パニック！ディレクターズカット版 第２部：「ワン・ナイト・スタンド」編,1.4,8.0,1,2018-01-13,action
False,"[28, 35, 80]",தானா சேர்ந்த கூட்டம்,3.491,5.7,27,2018-01-12,action
False,"[53, 28, 80]",Proud Mary,11.001,5.4,454,2018-01-12,action
False,[28],ஸ்கெட்ச்,1.874,5.1,18,2018-01-12,action
False,"[28, 80, 53]",Acts of Violence,11.419,5.7,362,2018-01-12,action
False,"[53, 28, 16, 878]",Batman: Gotham by Gaslight,17.414,6.7,626,2018-01-12,action
False,"[28, 35]",臥底巨星,1.011,6.4,7,2018-01-12,action
False,"[28, 35, 18, 10751]",జై సింహా,2.754,3.3,3,2018-01-12,action
False,"[28, 12, 18, 53]",Whoppers,0.6,10.0,2,2018-01-11,action
False,"[16, 28, 12, 14]",๙ ศาสตรา,5.461,6.4,18,2018-01-11,action
False,"[878, 28, 12, 53]",Maze Runner: The Death Cure,40.819,7.1,6975,2018-01-10,action
False,"[16, 35, 28, 10751]",Scooby-Doo! & Batman: The Brave and the Bold,14.487,7.3,202,2018-01-31,action
False,"[18, 28]",అజ్ఞాతవాసి,2.524,3.9,12,2018-01-09,action
False,"[28, 53, 9648]",The Commuter,19.086,6.3,4021,2018-01-11,action
False,"[878, 28]",Eruption: LA,5.723,5.7,31,2018-01-06,action
False,"[28, 35, 27]",Flash,1.403,6.0,2,2018-01-06,action
False,"[28, 35, 80, 18, 53, 10749, 10751]",پرچی‎,1.132,10.0,1,2018-01-05,action
False,"[27, 28, 53]",Aux,5.596,6.3,6,2018-03-02,action
False,"[28, 35, 80, 18, 53, 10749, 10751]",پرچی‎,1.132,10.0,1,2018-01-05,action
False,"[28, 12, 10751]",Surviving The Wild,2.721,7.8,5,2018-01-05,action
False,"[28, 35, 80]",27: El club de los Malditos,0.76,3.9,17,2018-01-04,action
False,"[14, 28, 12, 18]",Babes with Blades,2.019,3.5,6,2018-01-02,action
False,"[18, 37, 28]",Dead Men,3.552,5.9,7,2018-01-02,action
False,"[28, 14, 878]",Gathering of Heroes: Legend of the Seven Swords,1.875,8.0,2,2018-01-02,action
False,"[35, 28, 80]",Toy Gun,2.418,3.8,21,2018-01-02,action
False,"[28, 18, 80]",STREET CODE,0.628,10.0,1,2018-01-01,action
False,"[28, 18, 53]",Klippers,3.644,8.0,2,2018-01-01,action
False,"[53, 28]",Double Blind,1.4,8.0,1,2018-01-01,action
False,[28],Helden des Lichts,0.6,4.0,1,2018-01-01,action
False,"[16, 14, 28]",Fate/Grand Order: Moonlight/Lostroom,1.4,7.6,5,2017-12-31,action
False,"[28, 35, 10749]",உள்குத்து,0.917,6.0,2,2017-12-29,action
